serial_no,district_name,block_tehsil_name,village_name,water_body_name,latitude,longitude
2898,Paschim Medinipur,Chandrakona-Ii,Kalakari,DIGAR PUKUR,,
26543,Paschim Medinipur,Chandrakona-Ii,Daumabari,BABUN PUKUR ,22.7375,87.53916667
43326,Paschim Medinipur,Chandrakona-Ii,Daumabari,BABUN PUKUR ,22.7375,87.54138889
26551,Paschim Medinipur,Chandrakona-Ii,Daumabari,VAGRA PUKUR SHIV MANDIR SE,22.73777778,87.54138889
47902,Paschim Medinipur,Chandrakona-Ii,Daumabari,GOYLA PUKUR SHIV MANDIR ,22.73833333,87.54111111
47910,Paschim Medinipur,Chandrakona-Ii,Daumabari,NOTUN PUKUR  SHIV MANDIR ,22.73805556,87.54138889
47913,Paschim Medinipur,Chandrakona-Ii,Daumabari,KUBKUBI PUKUR   ,22.74083333,87.54194444
26951,Paschim Medinipur,Chandrakona-Ii,Daumabari,KUSHARI PUKUR SITALA MANDIR ,22.73694444,87.54083333
43517,Paschim Medinipur,Chandrakona-Ii,Daumabari,MURMU PUKUR ,22.74083333,87.54083333
48612,Paschim Medinipur,Chandrakona-Ii,Srirampur Atghara,BAMUN PUKUR,22.70444444,87.58222222
18037,Paschim Medinipur,Chandrakona-Ii,Kalakari,PORA PUKUR,22.75111111,87.57222222
20940,Paschim Medinipur,Ghatal,Kharigeria,CHABRA PUKUR,22.64083333,87.61833333
46333,Paschim Medinipur,Chandrakona-Ii,Nityanandapur,MAITY PUKUR,22.81472222,87.51833333
27079,Paschim Medinipur,Chandrakona-Ii,Nityanandapur,MANORANJAN MAITY,22.81444444,87.51916667
46158,Paschim Medinipur,Chandrakona-Ii,Chaitanpur,DINDA PUKUR,22.81388889,87.52055556
45607,Paschim Medinipur,Chandrakona-Ii,Kadamtala,TARUN ROY POND,22.69527778,87.59527778
27214,Paschim Medinipur,Chandrakona-Ii,Nityanandapur,GUCHAIT PUKUR,22.81527778,87.51694444
46337,Paschim Medinipur,Chandrakona-Ii,Nityanandapur,SANTOSH GUCHAIT PUKUR,22.81555556,87.51694444
26400,Paschim Medinipur,Chandrakona-Ii,Nityanandapur,SUKANTA PRAMANIK,22.81694444,87.51555556
17785,Paschim Medinipur,Chandrakona-Ii,Langalbhanga,LANGALBHANGA TANK,22.78916667,87.55277778
43078,Paschim Medinipur,Chandrakona-Ii,Nityanandapur,BIJOY PRAMANIK POND,22.81694444,87.51527778
27448,Paschim Medinipur,Chandrakona-Ii,Nityanandapur,GURUSARAN PRAMANIK,22.8175,87.515
26561,Paschim Medinipur,Chandrakona-Ii,Panchhara,KALLO PUKUR,22.78666667,87.51444444
48602,Paschim Medinipur,Chandrakona-Ii,Srirampur Atghara,PORYA PUKUR,22.705,87.58222222
26572,Paschim Medinipur,Chandrakona-Ii,Panchhara,BHIMSON PUKUR,22.78277778,87.515
27213,Paschim Medinipur,Chandrakona-Ii,Chasibar,GHOSH PUKUR,22.82055556,87.53583333
46175,Paschim Medinipur,Chandrakona-Ii,Chasibar,MUKTAR SARKAR PONDS,22.82,87.53583333
27399,Paschim Medinipur,Chandrakona-Ii,Chasibar,SEKH PUKUR,22.82333333,87.53583333
27400,Paschim Medinipur,Chandrakona-Ii,Chasibar,GAYEN PUKUR,22.82055556,87.53583333
30292,Paschim Medinipur,Chandrakona-Ii,Chasibar,OLIUR GAYEN PONDS,22.82138889,87.53527778
43324,Paschim Medinipur,Chandrakona-Ii,Ghoshkira,BARO PUKUR,22.80555556,87.52527778
43554,Paschim Medinipur,Chandrakona-Ii,Ghoshkira,PAN PUKUR ,22.80611111,87.52333333
26564,Paschim Medinipur,Chandrakona-Ii,Ghoshkira,MONDAL PUKUR,22.80611111,87.52416667
43346,Paschim Medinipur,Chandrakona-Ii,Ghoshkira,TAL PUKUR,22.80611111,87.52444444
47384,Paschim Medinipur,Chandrakona-Ii,Homgere,HOMGERE POND,22.77333333,87.51305556
27010,Paschim Medinipur,Ghatal,Shibpur,PORE PUKUR,22.66805556,87.70694444
27158,Paschim Medinipur,Chandrakona-Ii,Panchhara,KOLA ROY PUKUR,22.78694444,87.51194444
27449,Paschim Medinipur,Ghatal,Shibpur,JURU SING,22.66666667,87.7075
43321,Paschim Medinipur,Chandrakona-Ii,Panchhara,ROY PUKUR,22.78666667,87.51305556
43600,Paschim Medinipur,Chandrakona-Ii,Panchhara,KALU ROY PUKUR,22.78694444,87.51194444
1194,Paschim Medinipur,Chandrakona-I,Paramanandapur,RANKINIPUKUR NEAR KALI MANDIR,22.79833333,87.55222222
26565,Paschim Medinipur,Chandrakona-Ii,Srirampur Atghara,TENTULA PUKUR ,22.705,87.58222222
25882,Paschim Medinipur,Chandrakona-Ii,Srirampur Atghara,PORIYA PUKUR ,22.70527778,87.5825
18054,Paschim Medinipur,Chandrakona-Ii,Tenpur,BASLA,22.68361111,87.58916667
22210,Paschim Medinipur,Chandrakona-Ii,Karasia,BONSI PORIA PAKUR,22.78027778,87.53666667
47331,Paschim Medinipur,Chandrakona-Ii,Ghoshkira,GHOSHPUKUR,22.80333333,87.52333333
2269,Paschim Medinipur,Chandrakona-Ii,Karasia,BABLU POKUR,22.78083333,87.53694444
45292,Paschim Medinipur,Chandrakona-Ii,Badra,PACHA PUKUR,22.68305556,87.51333333
26587,Paschim Medinipur,Chandrakona-Ii,Badra,KOLA PUKUR,22.68166667,87.51388889
30291,Paschim Medinipur,Chandrakona-Ii,Chasibar,ARSED PUKUR,22.82194444,87.5325
45291,Paschim Medinipur,Chandrakona-Ii,Badra,MARAL PUKUR,22.6775,87.51361111
42619,Paschim Medinipur,Chandrakona-Ii,Badra,BALPUKUR,22.68166667,87.51388889
46165,Paschim Medinipur,Chandrakona-Ii,Chasibar,SANOWAR GAYEN,22.82222222,87.53111111
43568,Paschim Medinipur,Chandrakona-Ii,Srirampur Atghara,FOUZDAR PUKUR,22.70611111,87.58194444
45282,Paschim Medinipur,Chandrakona-Ii,Badra,SAMUI DOBA,22.6775,87.51361111
46171,Paschim Medinipur,Chandrakona-Ii,Chasibar,MONDAL GERE,22.82083333,87.53027778
45281,Paschim Medinipur,Chandrakona-Ii,Badra,NAMOGORAR PUKUR,22.67583333,87.51277778
18053,Paschim Medinipur,Chandrakona-Ii,Tokahoda,MURMU PUKUR     PRIMARY SCHOOL ,22.74444444,87.54666667
23197,Paschim Medinipur,Chandrakona-Ii,Tokahoda,GHORAR PUKUR    PAKA BARI,22.74222222,87.54527778
46151,Paschim Medinipur,Chandrakona-Ii,Chasibar,KHAN PUKUR,22.82027778,87.53194444
18051,Paschim Medinipur,Chandrakona-Ii,Tokahoda,JUYAL BHANGA  PUKUR    PAKA BARI ,22.74416667,87.54638889
46164,Paschim Medinipur,Chandrakona-Ii,Chasibar,LALMOHAN KHAN POND,22.81972222,87.53333333
2911,Paschim Medinipur,Chandrakona-Ii,Tokahoda, NOTUN PUKUR   PRIMARY SCHOOL ,22.74416667,87.54638889
273,Paschim Medinipur,Chandrakona-Ii,Kharsa,ABHAYA PUKUR,22.69333333,87.58583333
18050,Paschim Medinipur,Chandrakona-Ii,Tokahoda,MANDI PUKUR  LAMP POST,22.74305556,87.54472222
42612,Paschim Medinipur,Chandrakona-Ii,Badra,BARA PUKUR,22.67583333,87.51277778
2601,Paschim Medinipur,Chandrakona-Ii,Tokahoda,BARO PUKUR PAKABARI,22.74388889,87.54805556
2594,Paschim Medinipur,Chandrakona-Ii,Tokahoda,BESIDE BARO PUKUR ,22.74472222,87.54666667
18145,Paschim Medinipur,Chandrakona-Ii,Tokahoda,KHAMRUI PURUK PAKA BARI ,22.74472222,87.54666667
2047,Paschim Medinipur,Chandrakona-Ii,Tokahoda,KISTO PUKUR MATIR RASTA,22.74527778,87.54805556
18055,Paschim Medinipur,Chandrakona-Ii,Tokahoda,DHARA PUKUR MATIR BARI,22.74444444,87.54694444
18047,Paschim Medinipur,Chandrakona-Ii,Tokahoda,MONDAL PUKUR,22.74361111,87.54972222
18038,Paschim Medinipur,Chandrakona-Ii,Tokahoda,MALICK PUKUR  HORI MANDIR ,22.74361111,87.54888889
2909,Paschim Medinipur,Chandrakona-Ii,Tokahoda,MALICK PUKUR   HORI MANDIR ,22.74361111,87.54805556
18034,Paschim Medinipur,Chandrakona-Ii,Tokahoda,SAMANTA PUKUR  PAKABARI ,22.74222222,87.54666667
47240,Paschim Medinipur,Chandrakona-Ii,Dhanyagachhi,MONDAL PUKUR,22.65277778,87.555
26305,Paschim Medinipur,Chandrakona-Ii,Dhanyagachhi,NEAR PINTU MAL POND,22.6525,87.55777778
47249,Paschim Medinipur,Chandrakona-Ii,Dhanyagachhi,NATUN PUKUR NEAR ADHIR KARAK,22.65138889,87.55555556
43368,Paschim Medinipur,Chandrakona-Ii,Dhanyagachhi,DHOBA PUKUR,22.64944444,87.55555556
27424,Paschim Medinipur,Chandrakona-Ii,Dhanyagachhi,TAL PUKUR PALASHYA,22.64944444,87.55527778
30310,Paschim Medinipur,Chandrakona-Ii,Chaitanpur,MANORANJAN PRAMANIK PONDS,22.81305556,87.52111111
30309,Paschim Medinipur,Chandrakona-Ii,Chaitanpur,SUBHAS PRANIK PONDS,22.81305556,87.52138889
46149,Paschim Medinipur,Chandrakona-Ii,Chaitanpur,PACHA  PUKUR,22.81361111,87.52111111
46146,Paschim Medinipur,Chandrakona-Ii,Chaitanpur,TARAPADA PRAMANIK POND,22.81361111,87.52111111
30308,Paschim Medinipur,Chandrakona-Ii,Chaitanpur,HAIT AND MAITY PUKUR,22.81222222,87.52333333
18052,Paschim Medinipur,Chandrakona-Ii,Kalakari,BORO PUKUR,22.75111111,87.57194444
30307,Paschim Medinipur,Chandrakona-Ii,Chaitanpur,HAZRA PUKUR,22.80805556,87.52472222
41254,Paschim Medinipur,Chandrakona-I,Basulia,INDE,22.80222222,87.57416667
38772,Paschim Medinipur,Ghatal,Gobindapur,AJUDYE POND NEAR DAS PARA,22.72833333,87.70222222
41252,Paschim Medinipur,Chandrakona-I,Basulia,BASULI PUKUR,22.80361111,87.5725
44584,Paschim Medinipur,Mohanpur,Chakrapada,PATPUKUR,21.82777778,87.36333333
41093,Paschim Medinipur,Chandrakona-I,Indra,INDA PUKUR,22.82111111,87.5475
12787,Paschim Medinipur,Ghatal,Narayanchak,GOPALGANJ  POND,22.74861111,87.70416667
45278,Paschim Medinipur,Chandrakona-Ii,Badra,KAMAR PUKUR,22.68277778,87.51277778
27870,Paschim Medinipur,Chandrakona-Ii,Badra,SAMANTA PUKUR,22.68055556,87.51277778
47248,Paschim Medinipur,Chandrakona-Ii,Dhanyagachhi,SUSIL PANDAY POND,22.65111111,87.55444444
26289,Paschim Medinipur,Chandrakona-Ii,Dhanyagachhi,  PANDAY POND,22.65,87.55138889
43497,Paschim Medinipur,Chandrakona-Ii,Dhanyagachhi,MARIK PUKUR,22.65444444,87.56416667
30306,Paschim Medinipur,Chandrakona-Ii,Chaitanpur,MAITY PUKUR,22.81194444,87.52333333
27423,Paschim Medinipur,Chandrakona-Ii,Dhanyagachhi,ROY PUKUR,22.65361111,87.56666667
2315,Paschim Medinipur,Ghatal,Konora,KAR PUKUR ,22.77083333,87.74305556
41211,Paschim Medinipur,Chandrakona-I,Mohanpur,FOOT BALL MATH SANGLAGNA POND,22.69111111,87.64055556
43431,Paschim Medinipur,Chandrakona-Ii,Shirsa,PANDIT PUKUR,22.805,87.52694444
2617,Paschim Medinipur,Chandrakona-I,Ramchak,KANKATA PUKUR,22.8175,87.56694444
16482,Paschim Medinipur,Chandrakona-I,Ramchak,BONO PUKUR,22.81638889,87.56583333
47236,Paschim Medinipur,Chandrakona-Ii,Dhanyagachhi,ADKATA GOBINDAPUR,22.64944444,87.56694444
27113,Paschim Medinipur,Ghatal,Maharajpur,SHIV PUKUR,22.63194444,87.66388889
43567,Paschim Medinipur,Chandrakona-Ii,Srirampur Atghara,NA,22.70222222,87.585
47235,Paschim Medinipur,Chandrakona-Ii,Dhanyagachhi,MONDAL POND GOBINDAPUR,22.65027778,87.56888889
2857,Paschim Medinipur,Chandrakona-I,Ramchak,MIRE,22.81722222,87.56611111
44052,Paschim Medinipur,Dantan-I,Baulkandi,BHASKAR NANDI POND ,21.99416667,87.25444444
12942,Paschim Medinipur,Chandrakona-I,Ramchak,BARI PUKUR,22.8175,87.56555556
47234,Paschim Medinipur,Chandrakona-Ii,Dhanyagachhi,KASANDI POND,22.65027778,87.56777778
40709,Paschim Medinipur,Ghatal,Maharajpur,BAMUN PUKUR,22.63138889,87.66361111
35069,Paschim Medinipur,Chandrakona-Ii,Dhanyagachhi,KARAK PUKUR GOBINDAPUR,22.65055556,87.56805556
2690,Paschim Medinipur,Chandrakona-I,Ramchak,BORO PUKUR,22.81444444,87.56361111
27145,Paschim Medinipur,Ghatal,Maharajpur,PAKA PUKUR,22.62944444,87.65888889
27187,Paschim Medinipur,Ghatal,Maharajpur,KAZI PUKUR,22.63138889,87.65972222
26651,Paschim Medinipur,Ghatal,Maharajpur,CHOWDHURY PUKUR,22.63194444,87.65888889
47233,Paschim Medinipur,Chandrakona-Ii,Dhanyagachhi,BELTOLA POND,22.64805556,87.56861111
48482,Paschim Medinipur,Ghatal,Maharajpur,LAXMI JANARDAN PUKUR,22.63472222,87.65972222
47232,Paschim Medinipur,Chandrakona-Ii,Dhanyagachhi,PANA PUKUR,22.6475,87.56916667
27513,Paschim Medinipur,Chandrakona-Ii,Dhanyagachhi,DAMODARPUR BOROPUKUR,22.65,87.56388889
3010,Paschim Medinipur,Ghatal,Konora,SAMANTA PUKUR,22.77666667,87.73944444
27152,Paschim Medinipur,Ghatal,Maharajpur,PANCHANANDA PUKUR ,22.63694444,87.66166667
18310,Paschim Medinipur,Ghatal,Rathipur,SINGSAGAR,22.67055556,87.71083333
18309,Paschim Medinipur,Ghatal,Rathipur,,22.67083333,87.71027778
16200,Paschim Medinipur,Ghatal,Rathipur,DALDALI,22.66916667,87.71
19136,Paschim Medinipur,Sabang,Chandkuri Batitaki,POND OF HAREKRISHNA GHANTA AND BOTHERS,22.16861111,87.5325
26995,Paschim Medinipur,Chandrakona-Ii,Hrisingpur,NOTUN BADH KALI MANDIR ,22.75,87.54138889
22405,Paschim Medinipur,Chandrakona-I,Paramanandapur,JETHE PUKUR NEAR SSK,22.79972222,87.55305556
17307,Paschim Medinipur,Chandrakona-I,Paramanandapur,BONO PUKUR  NEAR MANSHA MANDIR,22.80027778,87.55333333
43433,Paschim Medinipur,Chandrakona-Ii,Shirsa,THAKUR PUKUR,22.80638889,87.53388889
26252,Paschim Medinipur,Chandrakona-Ii,Shirsa,CHUYA PUKUR,22.80305556,87.53166667
43496,Paschim Medinipur,Chandrakona-Ii,Dhanyagachhi,KARAK TALPUKUR,22.65388889,87.55361111
43495,Paschim Medinipur,Chandrakona-Ii,Dhanyagachhi,TEPIPUKUR KORULA,22.65416667,87.55916667
43493,Paschim Medinipur,Chandrakona-Ii,Dhanyagachhi,KORULA PUKUR,22.65472222,87.55972222
2950,Paschim Medinipur,Chandrakona-I,Rankanki,,22.79888889,87.56416667
2625,Paschim Medinipur,Chandrakona-I,Rankanki,BORO PUKUR,22.79805556,87.56416667
16577,Paschim Medinipur,Chandrakona-I,Dogerya Ramchak,UPER DAGERYA PUKUR NEARBY SRINAGAR TO PALASCHABRI ROAD ,22.78611111,87.55666667
47231,Paschim Medinipur,Chandrakona-Ii,Dhanyagachhi,KHUDIRAM BANERJEE POND,22.65,87.5675
18723,Paschim Medinipur,Dantan-I,Bakurpada,NANDI PARA,21.99055556,87.2525
18722,Paschim Medinipur,Dantan-I,Bakurpada,JITEN NANDI POND,21.98944444,87.25138889
2948,Paschim Medinipur,Chandrakona-I,Rankanki,LAITANA,22.79888889,87.56388889
27016,Paschim Medinipur,Chandrakona-Ii,Dhanyagachhi,GOILA PUKUR,22.65055556,87.575
16572,Paschim Medinipur,Chandrakona-I,Dogerya Ramchak,NICHU DAGERYA PUKUR NEAR SRINAGAR TO PALASCHABRI ROAD,22.78694444,87.55555556
54,Paschim Medinipur,Chandrakona-I,Rankanki,BAMUN PUKUR,22.80138889,87.56361111
27515,Paschim Medinipur,Chandrakona-Ii,Dhanyagachhi,BAMUN PUKUR,22.64555556,87.56888889
2708,Paschim Medinipur,Chandrakona-I,Rankanki,KURSINI,22.79888889,87.56583333
26804,Paschim Medinipur,Chandrakona-Ii,Dharmapota,PANA PUKUR,22.81083333,87.53027778
43327,Paschim Medinipur,Chandrakona-Ii,Dharmapota,NAPIT PUKUR,22.81111111,87.53027778
27368,Paschim Medinipur,Chandrakona-Ii,Dharmapota,TAL PUKUR,22.81166667,87.5325
43325,Paschim Medinipur,Chandrakona-Ii,Dharmapota,MONDAL PUKUR,22.81166667,87.5325
27217,Paschim Medinipur,Chandrakona-Ii,Dharmapota,BERA PUKUR,22.81083333,87.535
2612,Paschim Medinipur,Chandrakona-I,Rankanki,JAGANNATH PUKUR,22.80138889,87.55972222
17134,Paschim Medinipur,Dantan-I,Tarrui,HARIHAR DAS POND,21.99611111,87.27388889
2694,Paschim Medinipur,Dantan-I,Tarrui,HARIHAR DAS POND,21.99944444,87.27194444
2326,Paschim Medinipur,Ghatal,Konora,MANDAL PUKUR,22.77444444,87.73916667
16112,Paschim Medinipur,Chandrakona-I,Maula,CHUTARPUKUR NEARBY REJNA BATTALA ,22.79166667,87.56
23598,Paschim Medinipur,Ghatal,Konora,MUCHI PUKUR,22.77444444,87.73666667
2349,Paschim Medinipur,Ghatal,Konora,JAM PUKUR ,22.77416667,87.73972222
48476,Paschim Medinipur,Chandrakona-Ii,Raska,CHOWDHARY PUKUR ,22.78138889,87.55722222
26810,Paschim Medinipur,Chandrakona-Ii,Raska,CHAPRA PUKUR,22.78138889,87.55722222
43566,Paschim Medinipur,Chandrakona-Ii,Srirampur Atghara,NA,22.7025,87.58472222
17308,Paschim Medinipur,Chandrakona-I,Paramanandapur,BAROPUKUR NEAR YOUNG STAR CLUB ,22.79944444,87.55111111
17306,Paschim Medinipur,Chandrakona-I,Paramanandapur,KOLUPUKUR NEAR MOULA TO PATAMANANDAPUR ROAD,22.79805556,87.55305556
48590,Paschim Medinipur,Chandrakona-Ii,Srirampur Atghara,KENCHARI PUKUR ,22.7025,87.58416667
43565,Paschim Medinipur,Chandrakona-Ii,Srirampur Atghara,PITHALI PUKUR ,22.7025,87.58416667
35494,Paschim Medinipur,Chandrakona-Ii,Srirampur Atghara,,22.70305556,87.58444444
46275,Paschim Medinipur,Chandrakona-I,Dwarkhola,LALCHAND PUKUR,22.84555556,87.60944444
41085,Paschim Medinipur,Chandrakona-I,Dwarkhola,TATHE PUKUR,22.84777778,87.60916667
2796,Paschim Medinipur,Chandrakona-I,Maula,LOITANA NEAR KALI MANDIR,22.79666667,87.55583333
16106,Paschim Medinipur,Chandrakona-I,Maula,TALPUKUR NEAR KALI TEMPLE ,22.79722222,87.55527778
41083,Paschim Medinipur,Chandrakona-I,Dwarkhola,NUTUN PUKUR,22.84833333,87.60888889
16114,Paschim Medinipur,Chandrakona-I,Maula,MOULAPUKUR NEAR MOULA HIGH SCHOOL ,22.79666667,87.55472222
16105,Paschim Medinipur,Chandrakona-I,Maula,SAMPUKUR NEAR SHOSHAN GHAT,22.79361111,87.55777778
46261,Paschim Medinipur,Chandrakona-I,Dwarkhola,DOBARA PUKUR,22.8475,87.61027778
46083,Paschim Medinipur,Chandrakona-Ii,Bhagirathpur,BHAGIRATHPUR KOLYA PUKUR,22.66472222,87.565
47229,Paschim Medinipur,Chandrakona-Ii,Dhanyagachhi,SUKUMAR DOLUI POND URANCHAK,22.64666667,87.56305556
46262,Paschim Medinipur,Chandrakona-I,Dwarkhola,KUMORPUKUR,22.84583333,87.61138889
35066,Paschim Medinipur,Chandrakona-Ii,Dhanyagachhi,GOILAPUKUR URANCHAK,22.64472222,87.56305556
43488,Paschim Medinipur,Chandrakona-Ii,Dhanyagachhi,ASISH DOLUI POND URANCHAK,22.64472222,87.56277778
18042,Paschim Medinipur,Ghatal,Konora,BAG PUKUR ,22.77194444,87.74166667
27380,Paschim Medinipur,Chandrakona-Ii,Dhanyagachhi,URANCHAK BOROPUKUR,22.645,87.56388889
43484,Paschim Medinipur,Chandrakona-Ii,Dhanyagachhi,,22.64555556,87.56388889
17305,Paschim Medinipur,Chandrakona-I,Paramanandapur,RAMBOLLE NEAR MOULA TO PARAMANANDAPUR ROAD,22.79472222,87.55861111
47217,Paschim Medinipur,Chandrakona-Ii,Dhanyagachhi,ACHINTA DOLUI POND,22.64555556,87.56416667
22408,Paschim Medinipur,Chandrakona-I,Paramanandapur,TIRSULE NEAR KENNEL,22.79583333,87.55972222
22684,Paschim Medinipur,Chandrakona-I,Maula,MANNIME NEAR MOULA HIGH SCHOOL ,22.79722222,87.55527778
2763,Paschim Medinipur,Ghatal,Konora,PRAM  PUKUR ,22.77194444,87.74055556
43332,Paschim Medinipur,Chandrakona-Ii,Bhagirathpur,BUKSHITALA  SHITALA PUKUR,22.66611111,87.5725
21849,Paschim Medinipur,Chandrakona-Ii,Ghanarampur,MONDAL PAKUR,22.65416667,87.54333333
43406,Paschim Medinipur,Chandrakona-Ii,Bhagirathpur,BUKSHITALA CHABRA PUKUR,22.66555556,87.57083333
26503,Paschim Medinipur,Dantan-Ii,Narasinghapur,SHIB MANDIR,21.96694444,87.46027778
36166,Paschim Medinipur,Dantan-Ii,Narasinghapur,,21.96777778,87.47583333
41035,Paschim Medinipur,Dantan-Ii,Narasinghapur,GOBINDA PAL,21.96666667,87.46083333
41036,Paschim Medinipur,Dantan-Ii,Narasinghapur,PAL PUKUR,21.96888889,87.475
41038,Paschim Medinipur,Dantan-Ii,Narasinghapur,ARABINDA PAL,21.96694444,87.46083333
48613,Paschim Medinipur,Chandrakona-Ii,Srirampur Atghara,GUCHAIT PUKUR ,22.70555556,87.58222222
41388,Paschim Medinipur,Ghatal,Katan,NAKIL GHANTI POND,22.63666667,87.75333333
27246,Paschim Medinipur,Dantan-Ii,Sauri Urf.Kotbar,DAS PUND,21.99861111,87.45361111
27508,Paschim Medinipur,Dantan-Ii,Sauri Urf.Kotbar,,21.99888889,87.45194444
16002,Paschim Medinipur,Ghatal,Konora,AKHIL PRAMANIK  PUKUR,22.77222222,87.73944444
2614,Paschim Medinipur,Ghatal,Konora,SHAMBHU ADHIKARI PUKUR ,22.77,87.73916667
18041,Paschim Medinipur,Ghatal,Konora,SAMANTA  PUKUR ,22.77027778,87.74277778
23731,Paschim Medinipur,Ghatal,Narayanchak,NARAYANCHAK WHT,22.75083333,87.70138889
41041,Paschim Medinipur,Dantan-Ii,Sauri Urf.Kotbar,SAURI ASRAM PUND,21.99666667,87.45222222
41042,Paschim Medinipur,Dantan-Ii,Sauri Urf.Kotbar,SAURI ASRAM PUND,21.99666667,87.45222222
41043,Paschim Medinipur,Dantan-Ii,Sauri Urf.Kotbar,SAURI ASRAM POUND,21.99666667,87.45222222
27454,Paschim Medinipur,Dantan-Ii,Sauri Urf.Kotbar,ASRAM POND,21.99666667,87.45222222
46081,Paschim Medinipur,Chandrakona-Ii,Bhagirathpur,BHAGIRATHPUR KHAS PUKUR,22.665,87.56194444
24800,Paschim Medinipur,Chandrakona-Ii,Bhagirathpur,BHAGIRATHPUR KHAS PUKUR ,22.66388889,87.56222222
27495,Paschim Medinipur,Dantan-Ii,Sauri Urf.Kotbar,DAS POND,21.99527778,87.45027778
46079,Paschim Medinipur,Chandrakona-Ii,Bhagirathpur,PORIA PUKUR,22.66888889,87.5525
15652,Paschim Medinipur,Ghatal,Narayanchak,TALPUKUR,22.75,87.70222222
43330,Paschim Medinipur,Chandrakona-Ii,Bhagirathpur,GHOSH PUKUR,22.66472222,87.55361111
46080,Paschim Medinipur,Chandrakona-Ii,Bhagirathpur,BANKA DIGHI,22.66333333,87.55361111
48062,Paschim Medinipur,Dantan-Ii,Lalat,GOURBINOD AND OTHER S POND,21.98083333,87.46666667
43604,Paschim Medinipur,Chandrakona-Ii,Hrisingpur,BARA PUKUR MATIR RASTA ,22.75138889,87.54111111
47409,Paschim Medinipur,Chandrakona-Ii,Hrisingpur,KHAMRUI PUKUR  BARAM MANDIR ,22.75111111,87.54111111
43603,Paschim Medinipur,Chandrakona-Ii,Hrisingpur,MAJNA PUKUR  PAKA BARI,22.74888889,87.54277778
26408,Paschim Medinipur,Chandrakona-Ii,Hrisingpur,BARA  PUKUR ,22.74861111,87.5425
47412,Paschim Medinipur,Chandrakona-Ii,Hrisingpur,BARA PUKUR   SAMABAI SAMITI,22.74833333,87.54166667
