serial_no,district_name,block_tehsil_name,village_name,water_body_name,latitude,longitude
782,Cooch Behar,Dinhata-I,Satkura,KABITA DAS ,26.14833333,89.50388889
11743,Cooch Behar,Mathabhanga II,Phulbari,DEBRAJ BARMAN ,26.49333333,89.11972222
11720,Cooch Behar,Mathabhanga II,Phulbari,MANOSH ROY ,26.49305556,89.1175
11433,Cooch Behar,Mathabhanga II,Phulbari,Kalyan Barman,26.49277778,89.11638889
11428,Cooch Behar,Mathabhanga II,Phulbari,Amal Chandra Roy,26.49305556,89.11611111
11719,Cooch Behar,Mathabhanga II,Phulbari,Jayanta Barman,26.49361111,89.11777778
11430,Cooch Behar,Mathabhanga II,Phulbari,Soikat Barman ,26.49305556,89.11611111
11431,Cooch Behar,Mathabhanga II,Phulbari,Santosh Barman,26.49305556,89.11611111
20203,Cooch Behar,Mathabhanga II,Phulbari,Jaykanta Barman,26.49305556,89.11638889
10251,Cooch Behar,Sitai,Chamta,RAMANI BARMAN,26.01972222,89.35944444
337,Cooch Behar,Mathabhanga II,Baghmara Sukhan Dighi,pulok chandra dey tarafdar,26.41833333,89.30111111
8946,Cooch Behar,Sitai,Nagarsitai,SUSHIL BARMAN,26.05916667,89.30222222
10375,Cooch Behar,Mathabhanga II,Sildanga,RATAN BARMAN,26.37,89.26416667
10374,Cooch Behar,Mathabhanga II,Sildanga,KAMAL BARMAN,26.37083333,89.26472222
10766,Cooch Behar,Mathabhanga II,Sildanga,LALTU ROY,26.36916667,89.2625
10376,Cooch Behar,Mathabhanga II,Sildanga,KAMAL BARMAN,26.36916667,89.2625
624,Cooch Behar,Mathabhanga II,Sildanga,DIP ROY,26.37361111,89.26444444
10377,Cooch Behar,Mathabhanga II,Sildanga,LALTU ROY,26.37638889,89.26833333
10767,Cooch Behar,Mathabhanga II,Sildanga,KANCHAN BARMAN,26.37611111,89.26722222
10379,Cooch Behar,Mathabhanga II,Sildanga,RAM KUMAR BARMAN,26.37666667,89.26944444
10378,Cooch Behar,Mathabhanga II,Sildanga,SANTU ROY,26.37694444,89.26944444
297,Cooch Behar,Mathabhanga II,Sildanga,LALIT BARMAN,26.36916667,89.2625
10769,Cooch Behar,Mathabhanga II,Sildanga,,26.36527778,89.27472222
301,Cooch Behar,Mathabhanga II,Sildanga,BISNU BARMAN,26.36722222,89.27777778
10768,Cooch Behar,Mathabhanga II,Sildanga,SUMANTA BARMAN,26.36472222,89.26361111
570,Cooch Behar,Mathabhanga II,Sildanga,AMULYA BARMAM,26.36611111,89.2725
302,Cooch Behar,Mathabhanga II,Sildanga,KAILASH BARMAN,26.36666667,89.26972222
772,Cooch Behar,Mathabhanga II,Sildanga,LALIT PRAMANIK,26.36694444,89.26333333
9606,Cooch Behar,Mathabhanga II,Sildanga,RAMKUMAR PAUL,26.36694444,89.26333333
9231,Cooch Behar,Mathabhanga II,Baghmara Sukhan Dighi,MANIRAM BARMAN,26.41583333,89.30277778
19096,Cooch Behar,Dinhata-Ii,Kismat Dasagram,KAMAL CH BARMAN,26.09055556,89.53861111
19962,Cooch Behar,Mathabhanga-I,Patchhara Gopalpur,ANIL BARMAN ,26.46333333,89.07833333
16957,Cooch Behar,Mathabhanga-I,Patchhara Gopalpur,MUKONDO BARMAN,26.46888889,89.06722222
21521,Cooch Behar,Mathabhanga-I,Patchhara Gopalpur,NILCHAD BARMAN ,26.47472222,89.06416667
16992,Cooch Behar,Mathabhanga-I,Patchhara Gopalpur,SUBASH BARMAN,26.47583333,89.06333333
21515,Cooch Behar,Mathabhanga-I,Patchhara Gopalpur,BIJEN BARMAN,26.47555556,89.06416667
19963,Cooch Behar,Mathabhanga-I,Patchhara Gopalpur,BHABESH CHANDRA BARMAN ,26.47555556,89.06416667
758,Cooch Behar,Sitai,Uttar Singimari,HARIDAS SARKAR,26.12361111,89.35805556
21586,Cooch Behar,Dinhata-Ii,Bajejama Seoraguri,NEAR NAZIRHAT PRIMARY SCHOOL ,26.19027778,89.57277778
11592,Cooch Behar,Mathabhanga II,Phulbari,Jaykanta Barman,26.49305556,89.11638889
11586,Cooch Behar,Mathabhanga II,Phulbari,Soilen Barman,26.49472222,89.13722222
11767,Cooch Behar,Mathabhanga II,Phulbari,Nikhil Singha,26.49555556,89.13777778
11752,Cooch Behar,Mathabhanga II,Phulbari,Subhasish Barman,26.49611111,89.13777778
11230,Cooch Behar,Mathabhanga II,Phulbari,Motish Pramanik,26.4975,89.1275
11672,Cooch Behar,Mathabhanga II,Phulbari,Sushil Pramanik ,26.49694444,89.13916667
11768,Cooch Behar,Mathabhanga II,Phulbari,Amar Baisnab,26.49388889,89.12916667
11491,Cooch Behar,Mathabhanga II,Phulbari,Sushil Majumdar,26.49527778,89.14055556
9028,Cooch Behar,Mathabhanga-I,Andaran Pakhihaga,BINOD KUMAR BARMAN ,26.44472222,89.15472222
11219,Cooch Behar,Mathabhanga II,Phulbari,Bikash Singha,26.4975,89.1275
11392,Cooch Behar,Mathabhanga II,Phulbari,Kalipada Baisnab,26.50166667,89.14083333
11765,Cooch Behar,Mathabhanga II,Phulbari,Sushanta Barman ,26.49055556,89.13333333
11520,Cooch Behar,Mathabhanga II,Phulbari,Litan Mandol,26.495,89.14361111
11390,Cooch Behar,Mathabhanga II,Phulbari,Chittaranjan Barman ,26.49194444,89.13916667
11475,Cooch Behar,Mathabhanga II,Phulbari,Lalit Barman,26.49194444,89.13916667
11680,Cooch Behar,Mathabhanga II,Phulbari,Sahajan Alom,26.50416667,89.1075
20202,Cooch Behar,Mathabhanga II,Phulbari,Rabi mandol,26.50138889,89.11027778
11753,Cooch Behar,Mathabhanga II,Phulbari,Tarani Barman,26.49,89.13833333
20204,Cooch Behar,Mathabhanga II,Phulbari,Near HP gas office ,26.48833333,89.13722222
11488,Cooch Behar,Mathabhanga II,Phulbari,Goutam Barman,26.48972222,89.13833333
20200,Cooch Behar,Mathabhanga II,Phulbari,Jatindra nath Barman,26.49055556,89.13333333
11470,Cooch Behar,Mathabhanga II,Phulbari,Ranjit Barman,26.49055556,89.13333333
11473,Cooch Behar,Mathabhanga II,Phulbari,Suresh Rangdar,26.49055556,89.13333333
11216,Cooch Behar,Mathabhanga II,Phulbari,RAMESH BIR,26.49027778,89.13388889
11724,Cooch Behar,Mathabhanga II,Phulbari,GOUTAM BARMAN,26.49,89.13805556
20590,Cooch Behar,Mathabhanga II,Phulbari,PIJUSH SINGHA,26.4875,89.13305556
11405,Cooch Behar,Mathabhanga II,Phulbari,RABI BISWASH ,26.485,89.13472222
20593,Cooch Behar,Mathabhanga II,Phulbari,RADHAVALLABH SINGHA,26.4875,89.13305556
11468,Cooch Behar,Mathabhanga II,Phulbari,BHAKTA BARMAN,26.48277778,89.13555556
11799,Cooch Behar,Mathabhanga II,Phulbari,ANATH BANDHU ROY,26.49833333,89.11388889
16987,Cooch Behar,Mathabhanga-I,Patchhara Gopalpur,PIJUSH BARMAN,26.46972222,89.05972222
11480,Cooch Behar,Mathabhanga-I,Patchhara Gopalpur,MANIK BARMAN,26.47083333,89.06222222
21517,Cooch Behar,Mathabhanga-I,Patchhara Gopalpur,CHHATRAMOHAN BARMAN,26.46972222,89.05972222
11754,Cooch Behar,Mathabhanga-I,Patchhara Gopalpur,PABITRA BARMAN,26.46972222,89.05972222
21520,Cooch Behar,Mathabhanga-I,Patchhara Gopalpur,HARIPADA ROY,26.47638889,89.07138889
11391,Cooch Behar,Mathabhanga-I,Patchhara Gopalpur,JOGESH CHANDRA BARMAN ,26.47111111,89.07055556
16981,Cooch Behar,Mathabhanga-I,Patchhara Gopalpur,SANJAY BARMAN,26.47138889,89.07083333
16977,Cooch Behar,Mathabhanga-I,Patchhara Gopalpur,ACHINTA BARMAN ,26.46027778,89.05055556
16976,Cooch Behar,Mathabhanga-I,Patchhara Gopalpur,ACHINTA BARMAN ,26.46027778,89.05055556
810,Cooch Behar,Mathabhanga-I,Gopalpur,UMESH CHANDRA BARMAN ,26.46333333,89.07833333
766,Cooch Behar,Mathabhanga-I,Gopalpur,SABENDRANATH BARMAN ,26.46416667,89.07666667
765,Cooch Behar,Mathabhanga-I,Gopalpur,MONESWAR BARMAN,26.46444444,89.07666667
739,Cooch Behar,Mathabhanga-I,Gopalpur,MONESWAR BARMAN,26.46444444,89.07666667
504,Cooch Behar,Mathabhanga-I,Gopalpur,MONESWAR BARMAN,26.46444444,89.07666667
741,Cooch Behar,Mathabhanga-I,Gopalpur,MONESWAR BARMAN,26.46444444,89.07666667
44,Cooch Behar,Mathabhanga-I,Gopalpur,JAYANTA BARMAN ,26.46805556,89.07694444
8964,Cooch Behar,Mathabhanga-I,Gopalpur,MOHINDRANATH BARMAN ,26.47277778,89.07833333
8965,Cooch Behar,Mathabhanga-I,Gopalpur,DEBASISH BARMAN ,26.46944444,89.07611111
8983,Cooch Behar,Sitai,Sagardighi,KALAM SEN,26.12305556,89.35694444
524,Cooch Behar,Sitai,Sagardighi,AMAL SEN,26.12305556,89.35722222
847,Cooch Behar,Sitai,Sagardighi,ANIL SEN,26.12277778,89.35722222
10778,Cooch Behar,Sitai,Uttar Singimari,TAPAN SARKAR,26.12305556,89.35777778
550,Cooch Behar,Mathabhanga II,Angarkata Paradubi,Akp Gp Pond,26.38555556,89.22722222
20592,Cooch Behar,Mathabhanga II,Phulbari,JHILMOHAN SARKAR ,26.5075,89.11027778
8856,Cooch Behar,Dinhata-I,Khalisa Gosanimari,BIDU ROY,26.14944444,89.35611111
249,Cooch Behar,Sitai,Sagardighi,MANOJ SARKAR,26.12166667,89.35972222
812,Cooch Behar,Sitai,Sagardighi,BIMAL SHAKHARI ,26.12138889,89.35916667
538,Cooch Behar,Mathabhanga-I,Andaran Pakhihaga,LANKESH BARMAN,26.44527778,89.155
795,Cooch Behar,Mathabhanga-I,Andaran Pakhihaga,TARANI BARMAN,26.44527778,89.15527778
814,Cooch Behar,Mathabhanga-I,Andaran Pakhihaga,TARANI BARMAN,26.44527778,89.15527778
7985,Cooch Behar,Mathabhanga-I,Andaran Pakhihaga,DULAL BARMAN,26.44444444,89.15583333
539,Cooch Behar,Mathabhanga-I,Andaran Pakhihaga,,26.44416667,89.15583333
7984,Cooch Behar,Mathabhanga-I,Andaran Pakhihaga,GOPAL BARMAN,26.44444444,89.15694444
752,Cooch Behar,Mathabhanga-I,Andaran Pakhihaga,DIPAK GHOSH ,26.44361111,89.15777778
149,Cooch Behar,Mathabhanga-I,Andaran Pakhihaga,,26.44,89.15861111
529,Cooch Behar,Mathabhanga-I,Andaran Pakhihaga,NEPAL,26.43916667,89.15777778
7979,Cooch Behar,Mathabhanga-I,Andaran Pakhihaga,BHABENDRA,26.43916667,89.15694444
673,Cooch Behar,Mathabhanga-I,Andaran Pakhihaga,SUBASH,26.43861111,89.15611111
544,Cooch Behar,Mathabhanga-I,Andaran Pakhihaga,DINESH MANDAL ,26.43833333,89.15583333
7978,Cooch Behar,Mathabhanga-I,Andaran Pakhihaga,BAHADUR,26.43611111,89.15694444
536,Cooch Behar,Mathabhanga-I,Andaran Pakhihaga,KARUNA,26.43611111,89.16138889
19956,Cooch Behar,Mathabhanga II,Kharikabari,KHITIS BARMAN,26.36527778,89.2925
21746,Cooch Behar,Mathabhanga II,Kharikabari,LALIT BARMAN,26.37388889,89.28722222
11774,Cooch Behar,Mathabhanga II,Kharikabari,PRATIK BARMAN,26.37805556,89.27027778
11772,Cooch Behar,Mathabhanga II,Kharikabari,NAREN ROY,26.37416667,89.2875
21742,Cooch Behar,Mathabhanga II,Kharikabari,ATUL BARMAN,26.37805556,89.27027778
11532,Cooch Behar,Mathabhanga II,Kharikabari,SATIS BARMAM,26.37833333,89.28777778
11186,Cooch Behar,Mathabhanga II,Kharikabari,LALIT BARMAM,26.37833333,89.28638889
11776,Cooch Behar,Mathabhanga II,Kharikabari,GAUTAM BARMAN,26.37416667,89.29111111
11773,Cooch Behar,Mathabhanga II,Kharikabari,TAPAS BARMAN,26.37416667,89.29111111
21737,Cooch Behar,Mathabhanga II,Kharikabari,UMESH BARMAN,26.37416667,89.29111111
19955,Cooch Behar,Mathabhanga II,Kharikabari,SAGAR ROY,26.37416667,89.29111111
21736,Cooch Behar,Mathabhanga II,Kharikabari,APU BARMAN,26.37416667,89.29111111
21729,Cooch Behar,Mathabhanga II,Kharikabari,PRASON BARMAN,26.37388889,89.28972222
11761,Cooch Behar,Mathabhanga II,Kharikabari,AMIT BARMAN,26.37444444,89.27666667
21733,Cooch Behar,Mathabhanga II,Kharikabari,AMULYA BARMAN,26.37444444,89.27666667
17545,Cooch Behar,Mathabhanga II,Patakamari,SUDIP BARMAN,26.38583333,89.25611111
17546,Cooch Behar,Mathabhanga II,Patakamari,PRASANTA BARMAN,26.38583333,89.25583333
21763,Cooch Behar,Mathabhanga II,Patakamari,SUSHANTA BARMAN,26.38666667,89.25638889
17544,Cooch Behar,Mathabhanga II,Patakamari,SULIN BARMAN,26.38694444,89.25722222
21762,Cooch Behar,Mathabhanga II,Patakamari,ATUL BARMAN ,26.38666667,89.25583333
21475,Cooch Behar,Dinhata-Ii,Kharija Baniadaha,MOSTAFA ALI,26.05222222,89.52527778
21473,Cooch Behar,Dinhata-Ii,Kharija Baniadaha,SANKAR DAS,26.06111111,89.51583333
21477,Cooch Behar,Dinhata-Ii,Kharija Baniadaha,JAMIRUDDIN MIAH ,26.05444444,89.52416667
21474,Cooch Behar,Dinhata-Ii,Kharija Baniadaha,MANORANJAN DAS,26.05805556,89.51666667
21476,Cooch Behar,Dinhata-Ii,Kharija Baniadaha,GOUTAM DAS,26.05805556,89.51666667
20136,Cooch Behar,Dinhata-Ii,Kharija Baniadaha,KAMAL DAS,26.05638889,89.51805556
19870,Cooch Behar,Dinhata-Ii,Kharija Baniadaha,GOURAV ALI,26.05638889,89.51777778
11506,Cooch Behar,Dinhata-Ii,Kharija Baniadaha,MRIDUL DEBNATH,26.05638889,89.51777778
11504,Cooch Behar,Dinhata-Ii,Kharija Baniadaha,BIMAL SARKAR,26.05583333,89.51888889
11781,Cooch Behar,Dinhata-Ii,Kharija Baniadaha,TAPAN DEBNATH,26.06111111,89.51972222
11763,Cooch Behar,Dinhata-Ii,Kharija Baniadaha,UPEN DEBNATH ,26.06194444,89.52138889
259,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,SUSHIL SARKAR,26.43555556,89.17527778
512,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,FANI SARKAR,26.43388889,89.17083333
514,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,BIMAL SARKAR,26.43444444,89.17194444
8277,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,BILANDO SARKAR,26.435,89.1725
10854,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,SUBANANDA ,26.43444444,89.17222222
8276,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,KANCHAN SARKAR,26.43111111,89.16805556
622,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,SUNIL BASUNIYA,26.43611111,89.17222222
246,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,HAM BASUNIYA,26.43638889,89.17222222
808,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,UTTAM BASUNIYA,26.43722222,89.17194444
518,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,SUBAL BASUNIYA,26.44861111,89.155
8275,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,PAGLA ,26.43722222,89.17222222
520,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,AMOL BASUNIYA,26.43555556,89.17527778
10310,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,SARAT CHNDRA BARMAN,26.435,89.17361111
21760,Cooch Behar,Mathabhanga II,Patakamari,RANJAN BARMAN,26.38583333,89.25583333
546,Cooch Behar,Sitai,Sagardighi,PARIMAL SARKAR,26.12138889,89.36055556
317,Cooch Behar,Sitai,Sagardighi,SAMIR SHAKHARI ,26.12111111,89.36055556
320,Cooch Behar,Sitai,Sagardighi,SAILAN SARKAR,26.12138889,89.36111111
10770,Cooch Behar,Sitai,Sagardighi,KANAI DEBNATH ,26.12111111,89.3625
781,Cooch Behar,Sitai,Uttar Singimari,PRODIP MOADAL,26.12305556,89.36472222
10253,Cooch Behar,Sitai,Chamta,SUDHIR ROY ,26.01777778,89.36388889
10249,Cooch Behar,Sitai,Chamta,BABLU ROY,26.01888889,89.36361111
10250,Cooch Behar,Sitai,Chamta,GOLAM MOSTAFA MIYA,26.01972222,89.36888889
10252,Cooch Behar,Sitai,Chamta,  NANDURA MIYA,26.01916667,89.37388889
8274,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,KAMAL BARMAN,26.43888889,89.17416667
760,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,BIPUL,26.44277778,89.17805556
10309,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,GOPAL,26.44277778,89.17805556
493,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,HORISH,26.44416667,89.17861111
762,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,HORISH,26.44416667,89.17861111
759,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,HORISH,26.44416667,89.17861111
10311,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,GANENDRA KABIRAJ,26.43916667,89.17611111
8273,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,KALIPADA KABIRAJ,26.43972222,89.17555556
505,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,MAHADEB BISWAS,26.44,89.17555556
10314,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,SAMIT KABIRAJ,26.43916667,89.17611111
8272,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,JIBON SARKAR,26.44583333,89.17916667
784,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,SAMIT KABIRAJ,26.43916667,89.17611111
10313,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,GANENDRA KABIRAJ,26.43916667,89.17611111
10316,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,KALIPADA KABIRAJ,26.43972222,89.17555556
492,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,MAHADEB BISWAS,26.44,89.17555556
10312,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,DIPAK,26.43888889,89.17361111
10315,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,GONESH BARMAN,26.44027778,89.17277778
8966,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,DIPAK,26.43972222,89.1725
769,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,DEBEN KABIRAJ,26.43777778,89.175
8244,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,DOYARI,26.43694444,89.17583333
10319,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,NILKANTA KAIBARTO DAS,26.43666667,89.17638889
778,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,DOYARI KOIBARTO DAS,26.43611111,89.17666667
8239,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,KALACHAN KOIBARTO DAS,26.43611111,89.17694444
308,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,GOPAL KOIBARTO DAD ,26.435,89.17805556
10320,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,DHARMO KAIBARTO DAS,26.43472222,89.17805556
10321,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,DIPAK BHAUMIK,26.43444444,89.16888889
8963,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,CHITTORANJAN PAL,26.43472222,89.16861111
406,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,HORISH DEBNATH,26.43472222,89.16861111
8238,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,BIPUL,26.43555556,89.17527778
773,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,NIREN BARMAN,26.44083333,89.16777778
770,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,DEBEN BARMAN,26.44,89.16861111
8237,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,SUSHIL BARMAN,26.44,89.16861111
10322,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,JUDISTHIR BARMAN,26.43944444,89.16944444
10317,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,SUSHIL BARMAN,26.44,89.16694444
803,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,DEBEN BARMAN,26.44,89.16694444
807,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,SAJANI BARMAN,26.44055556,89.16638889
8232,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,RAJANI BARMAN,26.44055556,89.16638889
8231,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,JASODA ,26.44527778,89.16388889
804,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,SUBASH BARMAN,26.44444444,89.17138889
800,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,ANGONWORAY CENTER,26.45277778,89.16805556
506,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,KAMAL BARMAN,26.44833333,89.17055556
10318,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,ANGONWORAY CENTER,26.45277778,89.16805556
10324,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,ANGONWORAY CENTER ,26.45277778,89.16833333
10326,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,ANGONWORAY CENTER ,26.45277778,89.16833333
8230,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,ANGONWORAY CENTER ,26.45305556,89.1675
786,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,NITYANANDA BARMAN,26.45277778,89.15805556
10325,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,GOBINDA ROY,26.45305556,89.165
799,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,ANUP BARMAN,26.45416667,89.16666667
10323,Cooch Behar,Mathabhanga-I,Chhat Pakhihaga,BIREN BARMAN,26.45416667,89.16694444
11671,Cooch Behar,Cooch Behar II,Soultukribarapak,GOURANGA ROY ,26.36194444,89.54583333
18643,Cooch Behar,Cooch Behar II,Soultukribarapak,MANIK ROY,26.36083333,89.54722222
11489,Cooch Behar,Cooch Behar II,Soultukribarapak,PARESH ROY,26.35861111,89.545
19765,Cooch Behar,Cooch Behar II,Soultukribarapak,RAMBABU ROY,26.35944444,89.545
16299,Cooch Behar,Cooch Behar II,Soultukribarapak,SARATHI ROY,26.35944444,89.54277778
19766,Cooch Behar,Cooch Behar II,Soultukribarapak,REJAFFAR MIYA,26.36055556,89.54611111
5968,Cooch Behar,Mathabhanga-I,Uttar Daibhangi,ARUN BARMAN,26.4625,89.16638889
811,Cooch Behar,Mathabhanga-I,Uttar Daibhangi,ARUN BARMAN,26.4625,89.16638889
